FID IID FA MO SEX AFF PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10
NA18499 NA18499 0 0 0 1 0.0365 -0.0066 0.0017 0.0027 0.0082 0.0049 -0.0154 -0.0338 0.0004 0.0087
NA18501 NA18501 0 0 0 1 0.0364 -0.0050 -0.0034 0.0016 0.0050 -0.0099 -0.0062 -0.0276 -0.0044 -0.0023
NA18502 NA18502 0 0 0 1 0.0362 -0.0044 0.0013 -0.0004 0.0119 -0.0099 -0.0146 -0.0305 0.0016 -0.0113
NA18504 NA18504 0 0 0 1 0.0356 -0.0057 0.0012 0.0025 0.0011 -0.0077 -0.0240 -0.0345 -0.0059 0.0101
NA18505 NA18505 0 0 0 1 0.0364 -0.0052 0.0028 0.0031 0.0032 -0.0141 -0.0218 -0.0348 -0.0155 -0.0108
NA18507 NA18507 0 0 0 1 0.0363 -0.0043 0.0012 0.0024 0.0032 -0.0094 -0.0155 -0.0293 0.0032 -0.0058
NA18508 NA18508 0 0 0 1 0.0359 -0.0040 0.0014 0.0022 0.0007 -0.0021 -0.0114 -0.0326 0.0110 0.0076
NA18510 NA18510 0 0 0 1 0.0356 -0.0043 0.0003 0.0004 -0.0022 0.0032 -0.0141 -0.0247 0.0051 -0.0083
NA18511 NA18511 0 0 0 1 0.0357 -0.0047 -0.0012 0.0013 0.0017 -0.0055 -0.0192 -0.0491 -0.0004 -0.0023
NA18516 NA18516 0 0 0 1 0.0369 -0.0049 0.0021 -0.0003 0.0012 -0.0053 -0.0077 -0.0233 -0.0059 -0.0044
NA18517 NA18517 0 0 0 1 0.0353 -0.0042 0.0013 0.0004 0.0011 -0.0106 -0.0136 -0.0401 -0.0011 0.0108
NA18519 NA18519 0 0 0 1 0.0362 -0.0051 0.0009 0.0036 -0.0022 -0.0039 -0.0153 -0.0378 0.0022 0.0019
NA18520 NA18520 0 0 0 1 0.0366 -0.0050 0.0000 -0.0011 -0.0009 -0.0009 -0.0161 -0.0384 -0.0072 -0.0100
NA18522 NA18522 0 0 0 1 0.0363 -0.0049 -0.0016 0.0008 0.0039 -0.0036 -0.0022 -0.0286 0.0008 -0.0037
NA18523 NA18523 0 0 0 1 0.0360 -0.0051 -0.0000 0.0020 0.0039 -0.0127 -0.0036 -0.0268 -0.0026 -0.0098
NA18525 NA18525 0 0 0 1 -0.0155 -0.0341 0.0041 0.0140 0.0169 0.0020 0.0021 -0.0072 -0.0108 0.0208
NA18526 NA18526 0 0 0 1 -0.0164 -0.0355 0.0061 0.0165 0.0005 0.0051 0.0026 0.0003 0.0059 0.0141
NA18528 NA18528 0 0 0 1 -0.0160 -0.0312 0.0042 0.0138 0.0232 0.0065 -0.0041 -0.0026 -0.0098 0.0204
NA18530 NA18530 0 0 0 1 -0.0158 -0.0341 0.0078 0.0132 0.0192 0.0139 0.0076 0.0062 0.0138 0.0228
NA18531 NA18531 0 0 0 1 -0.0166 -0.0322 0.0049 0.0128 0.0333 0.0108 -0.0006 0.0089 -0.0025 0.0198
NA18532 NA18532 0 0 0 1 -0.0173 -0.0332 0.0069 0.0135 0.0222 0.0101 -0.0049 0.0024 -0.0018 0.0347
NA18533 NA18533 0 0 0 1 -0.0157 -0.0339 0.0065 0.0135 -0.0012 0.0035 -0.0015 0.0081 -0.0149 0.0144
NA18534 NA18534 0 0 0 1 -0.0163 -0.0340 0.0093 0.0144 0.0211 0.0049 -0.0053 -0.0054 -0.0187 0.0138
NA18535 NA18535 0 0 0 1 -0.0169 -0.0324 0.0071 0.0138 0.0268 0.0071 -0.0059 -0.0034 -0.0076 0.0261
NA18536 NA18536 0 0 0 1 -0.0166 -0.0335 0.0069 0.0144 0.0032 -0.0005 0.0005 0.0023 -0.0135 0.0149
NA18537 NA18537 0 0 0 1 -0.0170 -0.0319 0.0056 0.0142 0.0124 0.0042 0.0012 -0.0027 -0.0213 0.0058
NA18538 NA18538 0 0 0 1 -0.0168 -0.0318 0.0079 0.0144 0.0353 0.0062 0.0057 0.0012 -0.0118 0.0190
NA18539 NA18539 0 0 0 1 -0.0169 -0.0332 0.0081 0.0139 0.0342 0.0081 0.0088 0.0027 -0.0064 0.0311
NA18541 NA18541 0 0 0 1 -0.0165 -0.0322 0.0099 0.0152 0.0304 0.0073 0.0032 -0.0103 -0.0139 0.0360
NA18542 NA18542 0 0 0 1 -0.0158 -0.0314 0.0055 0.0134 0.0330 0.0116 -0.0056 -0.0003 -0.0118 0.0160
NA18543 NA18543 0 0 0 1 -0.0171 -0.0345 0.0079 0.0149 0.0045 -0.0017 -0.0033 0.0018 -0.0137 0.0023
NA18544 NA18544 0 0 0 1 -0.0162 -0.0323 0.0086 0.0105 0.0228 0.0051 0.0008 0.0032 -0.0192 0.0158
NA18545 NA18545 0 0 0 1 -0.0174 -0.0352 0.0058 0.0163 0.0047 0.0004 0.0032 -0.0014 -0.0045 0.0044
NA18546 NA18546 0 0 0 1 -0.0167 -0.0337 0.0095 0.0135 0.0368 0.0051 0.0047 -0.0022 -0.0043 0.0308
NA18547 NA18547 0 0 0 1 -0.0164 -0.0321 0.0069 0.0136 0.0258 0.0069 -0.0009 -0.0019 -0.0012 0.0230
NA18548 NA18548 0 0 0 1 -0.0171 -0.0336 0.0063 0.0113 0.0254 0.0034 -0.0034 0.0122 -0.0055 0.0251
NA18549 NA18549 0 0 0 1 -0.0161 -0.0352 0.0046 0.0159 -0.0018 0.0030 -0.0012 -0.0028 0.0065 0.0066
NA18550 NA18550 0 0 0 1 -0.0164 -0.0339 0.0040 0.0161 -0.0280 -0.0024 0.0051 -0.0028 -0.0011 0.0074
NA18552 NA18552 0 0 0 1 -0.0167 -0.0339 0.0083 0.0139 0.0096 0.0036 0.0065 0.0030 -0.0068 0.0073
NA18553 NA18553 0 0 0 1 -0.0160 -0.0326 0.0076 0.0123 0.0297 0.0084 -0.0056 -0.0066 -0.0026 0.0025
NA18555 NA18555 0 0 0 1 -0.0163 -0.0343 0.0088 0.0140 0.0080 -0.0011 -0.0110 -0.0005 -0.0024 0.0017
NA18557 NA18557 0 0 0 1 -0.0161 -0.0335 0.0084 0.0135 0.0338 0.0118 0.0023 0.0031 -0.0133 0.0092
NA18558 NA18558 0 0 0 1 -0.0164 -0.0325 0.0072 0.0147 0.0281 0.0027 -0.0082 -0.0011 -0.0104 0.0289
NA18559 NA18559 0 0 0 1 -0.0167 -0.0337 0.0058 0.0150 0.0085 0.0127 -0.0049 0.0074 -0.0112 0.0235
NA18560 NA18560 0 0 0 1 -0.0163 -0.0344 0.0039 0.0149 0.0021 0.0029 0.0021 0.0018 -0.0129 0.0230
NA18561 NA18561 0 0 0 1 -0.0164 -0.0325 0.0032 0.0132 0.0289 0.0104 -0.0083 0.0092 -0.0112 0.0276
NA18562 NA18562 0 0 0 1 -0.0166 -0.0322 0.0083 0.0115 0.0307 0.0042 -0.0083 0.0013 -0.0111 0.0074
NA18563 NA18563 0 0 0 1 -0.0171 -0.0326 0.0105 0.0161 0.0367 0.0121 -0.0028 -0.0032 -0.0208 0.0224
NA18564 NA18564 0 0 0 1 -0.0167 -0.0325 0.0080 0.0153 0.0272 -0.0005 0.0084 0.0061 -0.0025 0.0156
NA18565 NA18565 0 0 0 1 -0.0169 -0.0342 0.0078 0.0151 -0.0021 0.0004 0.0035 0.0038 0.0026 0.0029
NA18566 NA18566 0 0 0 1 -0.0174 -0.0328 0.0069 0.0149 0.0289 0.0003 -0.0027 -0.0004 0.0017 0.0163
NA18567 NA18567 0 0 0 1 -0.0160 -0.0332 0.0064 0.0114 0.0262 0.0061 0.0112 -0.0057 -0.0151 0.0233
NA18570 NA18570 0 0 0 1 -0.0163 -0.0341 0.0074 0.0137 0.0101 0.0019 0.0008 0.0061 0.0040 0.0178
NA18571 NA18571 0 0 0 1 -0.0166 -0.0332 0.0061 0.0143 -0.0064 0.0030 -0.0085 -0.0037 -0.0107 -0.0013
NA18572 NA18572 0 0 0 1 -0.0165 -0.0343 0.0092 0.0131 0.0427 0.0047 -0.0059 -0.0001 -0.0138 0.0050
NA18573 NA18573 0 0 0 1 -0.0157 -0.0334 0.0041 0.0142 -0.0046 -0.0004 -0.0011 0.0174 -0.0028 0.0068
NA18574 NA18574 0 0 0 1 -0.0177 -0.0337 0.0046 0.0143 0.0260 0.0073 0.0087 -0.0069 0.0036 0.0228
NA18577 NA18577 0 0 0 1 -0.0165 -0.0338 0.0046 0.0172 0.0188 0.0041 0.0064 -0.0036 0.0011 0.0130
NA18579 NA18579 0 0 0 1 -0.0161 -0.0336 0.0082 0.0134 0.0309 0.0092 -0.0010 0.0098 -0.0069 0.0220
NA18582 NA18582 0 0 0 1 -0.0171 -0.0341 0.0085 0.0193 0.0078 0.0021 0.0060 0.0028 -0.0022 0.0092
NA18591 NA18591 0 0 0 1 -0.0162 -0.0345 0.0042 0.0133 -0.0062 -0.0064 -0.0035 -0.0093 -0.0050 0.0287
NA18592 NA18592 0 0 0 1 -0.0162 -0.0334 0.0077 0.0115 0.0225 0.0145 -0.0054 0.0013 -0.0097 0.0088
NA18593 NA18593 0 0 0 1 -0.0163 -0.0338 0.0082 0.0119 0.0227 0.0039 0.0083 0.0021 -0.0264 0.0186
NA18595 NA18595 0 0 0 1 -0.0171 -0.0336 0.0071 0.0171 0.0313 0.0123 -0.0080 0.0021 -0.0022 0.0177
NA18596 NA18596 0 0 0 1 -0.0168 -0.0343 0.0079 0.0146 0.0343 0.0187 -0.0060 0.0060 -0.0105 0.0309
NA18597 NA18597 0 0 0 1 -0.0159 -0.0335 0.0086 0.0168 0.0296 0.0002 0.0029 -0.0131 -0.0069 0.0243
NA18599 NA18599 0 0 0 1 -0.0162 -0.0330 0.0078 0.0117 0.0310 0.0116 -0.0003 0.0098 -0.0082 0.0373
NA18602 NA18602 0 0 0 1 -0.0167 -0.0324 0.0080 0.0112 0.0273 0.0086 0.0042 0.0123 -0.0093 0.0133
NA18603 NA18603 0 0 0 1 -0.0152 -0.0351 0.0042 0.0146 0.0063 0.0043 -0.0043 -0.0072 -0.0093 0.0220
NA18605 NA18605 0 0 0 1 -0.0167 -0.0337 0.0058 0.0170 0.0306 0.0082 -0.0010 0.0112 0.0054 0.0278
NA18606 NA18606 0 0 0 1 -0.0165 -0.0347 0.0054 0.0178 0.0009 0.0021 -0.0027 0.0131 0.0077 0.0253
NA18608 NA18608 0 0 0 1 -0.0171 -0.0315 0.0028 0.0111 0.0278 -0.0002 -0.0099 -0.0096 -0.0183 0.0172
NA18609 NA18609 0 0 0 1 -0.0171 -0.0313 0.0075 0.0122 0.0250 0.0091 -0.0021 -0.0070 -0.0214 0.0163
NA18610 NA18610 0 0 0 1 -0.0168 -0.0320 0.0058 0.0133 0.0191 0.0054 -0.0032 -0.0007 -0.0131 0.0209
NA18611 NA18611 0 0 0 1 -0.0161 -0.0330 0.0058 0.0118 0.0284 0.0098 0.0017 0.0077 -0.0171 0.0247
NA18612 NA18612 0 0 0 1 -0.0165 -0.0340 0.0049 0.0125 0.0295 0.0152 -0.0041 -0.0074 0.0016 0.0237
NA18613 NA18613 0 0 0 1 -0.0166 -0.0333 0.0090 0.0108 0.0374 0.0105 -0.0049 0.0008 -0.0162 0.0232
NA18614 NA18614 0 0 0 1 -0.0172 -0.0332 0.0049 0.0166 0.0167 0.0112 0.0032 -0.0020 -0.0111 0.0187
NA18615 NA18615 0 0 0 1 -0.0161 -0.0336 0.0042 0.0124 0.0257 0.0075 0.0014 0.0030 -0.0201 0.0262
NA18616 NA18616 0 0 0 1 -0.0173 -0.0338 0.0040 0.0148 0.0039 -0.0095 0.0009 -0.0050 -0.0099 0.0144
NA18617 NA18617 0 0 0 1 -0.0167 -0.0340 0.0053 0.0170 0.0013 0.0026 0.0084 0.0133 -0.0076 -0.0024
NA18618 NA18618 0 0 0 1 -0.0162 -0.0322 0.0059 0.0127 0.0306 0.0040 -0.0069 0.0031 -0.0090 0.0170
NA18619 NA18619 0 0 0 1 -0.0160 -0.0330 0.0082 0.0125 0.0309 0.0054 0.0008 -0.0004 -0.0110 0.0100
NA18620 NA18620 0 0 0 1 -0.0173 -0.0329 0.0059 0.0111 0.0245 0.0057 0.0010 -0.0119 -0.0224 0.0320
NA18621 NA18621 0 0 0 1 -0.0167 -0.0339 0.0077 0.0142 0.0297 0.0102 -0.0052 0.0051 -0.0016 0.0114
NA18622 NA18622 0 0 0 1 -0.0167 -0.0336 0.0042 0.0138 0.0179 0.0008 0.0101 0.0049 -0.0107 0.0213
NA18623 NA18623 0 0 0 1 -0.0167 -0.0324 0.0065 0.0118 0.0305 0.0046 -0.0031 -0.0017 -0.0106 0.0076
NA18624 NA18624 0 0 0 1 -0.0168 -0.0327 0.0067 0.0131 0.0328 0.0039 0.0011 -0.0013 -0.0211 0.0315
NA18625 NA18625 0 0 0 1 -0.0169 -0.0334 0.0085 0.0117 0.0268 0.0053 -0.0037 0.0062 -0.0131 0.0266
NA18626 NA18626 0 0 0 1 -0.0165 -0.0315 0.0068 0.0134 0.0288 0.0115 0.0027 -0.0031 -0.0151 0.0117
NA18627 NA18627 0 0 0 1 -0.0169 -0.0328 0.0052 0.0145 -0.0017 0.0057 0.0049 -0.0017 -0.0028 0.0063
NA18628 NA18628 0 0 0 1 -0.0166 -0.0339 0.0056 0.0146 -0.0291 -0.0075 0.0043 -0.0089 -0.0032 0.0009
NA18629 NA18629 0 0 0 1 -0.0168 -0.0336 0.0047 0.0148 0.0120 0.0085 0.0032 0.0100 -0.0019 0.0181
NA18630 NA18630 0 0 0 1 -0.0163 -0.0328 0.0053 0.0158 -0.0060 0.0012 -0.0005 -0.0002 0.0044 0.0091
NA18631 NA18631 0 0 0 1 -0.0168 -0.0348 0.0061 0.0133 0.0140 0.0065 -0.0018 -0.0043 0.0013 0.0137
NA18632 NA18632 0 0 0 1 -0.0165 -0.0345 0.0092 0.0148 -0.0040 -0.0015 -0.0026 0.0048 -0.0171 0.0090
NA18633 NA18633 0 0 0 1 -0.0170 -0.0346 0.0095 0.0109 0.0179 0.0018 -0.0049 0.0093 0.0077 0.0138
NA18634 NA18634 0 0 0 1 -0.0165 -0.0339 0.0071 0.0137 0.0020 0.0044 -0.0037 -0.0020 -0.0167 -0.0022
NA18635 NA18635 0 0 0 1 -0.0163 -0.0323 0.0099 0.0141 0.0434 0.0032 -0.0077 0.0052 -0.0082 0.0145
NA18636 NA18636 0 0 0 1 -0.0158 -0.0343 0.0048 0.0150 -0.0124 -0.0019 -0.0033 -0.0012 -0.0017 0.0073
NA18637 NA18637 0 0 0 1 -0.0165 -0.0331 0.0063 0.0142 -0.0001 0.0078 -0.0077 -0.0061 -0.0086 0.0140
NA18638 NA18638 0 0 0 1 -0.0167 -0.0341 0.0081 0.0150 0.0064 0.0136 0.0017 -0.0031 -0.0086 -0.0002
NA18639 NA18639 0 0 0 1 -0.0163 -0.0347 0.0056 0.0133 -0.0018 -0.0041 0.0057 0.0055 -0.0058 0.0249
NA18640 NA18640 0 0 0 1 -0.0161 -0.0339 0.0089 0.0118 0.0292 0.0078 -0.0041 -0.0029 -0.0057 0.0236
NA18641 NA18641 0 0 0 1 -0.0169 -0.0338 0.0082 0.0134 0.0264 0.0037 0.0116 0.0092 -0.0078 0.0225
NA18642 NA18642 0 0 0 1 -0.0157 -0.0309 0.0078 0.0117 0.0289 0.0128 0.0025 0.0101 -0.0044 0.0123
NA18643 NA18643 0 0 0 1 -0.0162 -0.0337 0.0070 0.0122 0.0207 0.0090 -0.0095 0.0090 -0.0020 0.0259
NA18644 NA18644 0 0 0 1 -0.0164 -0.0345 0.0066 0.0169 0.0098 0.0008 -0.0012 0.0070 -0.0194 0.0124
NA18645 NA18645 0 0 0 1 -0.0165 -0.0345 0.0079 0.0146 0.0174 0.0030 -0.0033 0.0054 -0.0056 0.0226
NA18646 NA18646 0 0 0 1 -0.0163 -0.0332 0.0063 0.0128 0.0299 0.0093 -0.0000 -0.0079 0.0048 0.0175
NA18647 NA18647 0 0 0 1 -0.0165 -0.0309 0.0064 0.0114 0.0275 0.0213 -0.0019 0.0044 0.0032 0.0253
NA18648 NA18648 0 0 0 1 -0.0166 -0.0313 0.0042 0.0113 0.0294 0.0062 -0.0024 0.0030 0.0033 0.0167
NA18740 NA18740 0 0 0 1 -0.0162 -0.0340 0.0098 0.0143 -0.0111 -0.0001 0.0058 0.0049 -0.0096 0.0217
NA18745 NA18745 0 0 0 1 -0.0168 -0.0329 0.0082 0.0119 0.0257 0.0086 0.0088 -0.0086 -0.0032 0.0177
NA18747 NA18747 0 0 0 1 -0.0169 -0.0338 0.0067 0.0148 0.0145 0.0091 0.0063 -0.0033 0.0028 0.0250
NA18748 NA18748 0 0 0 1 -0.0164 -0.0340 0.0062 0.0153 0.0116 -0.0062 -0.0029 -0.0005 -0.0142 -0.0070
NA18749 NA18749 0 0 0 1 -0.0163 -0.0333 0.0050 0.0117 0.0248 0.0125 0.0059 0.0101 -0.0233 0.0150
NA18757 NA18757 0 0 0 1 -0.0166 -0.0335 0.0058 0.0154 0.0341 0.0119 -0.0066 -0.0045 -0.0127 0.0117
NA18853 NA18853 0 0 0 1 0.0365 -0.0049 0.0007 -0.0002 -0.0004 -0.0104 -0.0090 -0.0358 0.0150 -0.0070
NA18856 NA18856 0 0 0 1 0.0356 -0.0063 -0.0005 0.0033 0.0003 -0.0052 -0.0074 -0.0438 -0.0034 0.0086
NA18858 NA18858 0 0 0 1 0.0357 -0.0048 0.0005 -0.0006 0.0015 0.0059 -0.0090 -0.0295 0.0022 0.0162
NA18861 NA18861 0 0 0 1 0.0359 -0.0051 -0.0015 -0.0027 0.0069 -0.0110 -0.0061 -0.0381 0.0009 0.0001
NA18864 NA18864 0 0 0 1 0.0362 -0.0055 0.0009 -0.0003 -0.0012 -0.0026 0.0030 -0.0354 -0.0011 0.0073
NA18865 NA18865 0 0 0 1 0.0364 -0.0056 0.0027 -0.0002 -0.0063 0.0013 -0.0063 -0.0369 0.0021 0.0002
NA18867 NA18867 0 0 0 1 0.0348 -0.0054 0.0014 -0.0012 0.0013 0.0022 -0.0097 -0.0307 0.0028 0.0120
NA18868 NA18868 0 0 0 1 0.0359 -0.0048 0.0011 0.0003 -0.0063 -0.0064 -0.0000 -0.0355 0.0087 0.0006
NA18870 NA18870 0 0 0 1 0.0365 -0.0045 0.0021 0.0005 0.0038 -0.0074 -0.0169 -0.0428 -0.0046 -0.0051
NA18871 NA18871 0 0 0 1 0.0359 -0.0047 -0.0012 -0.0000 -0.0055 -0.0047 -0.0140 -0.0349 -0.0083 -0.0140
NA18873 NA18873 0 0 0 1 0.0357 -0.0053 0.0001 0.0005 -0.0020 -0.0013 -0.0046 -0.0183 0.0096 0.0099
NA18874 NA18874 0 0 0 1 0.0360 -0.0049 0.0012 0.0000 0.0089 -0.0020 -0.0097 -0.0148 0.0098 0.0034
NA18876 NA18876 0 0 0 1 0.0358 -0.0043 -0.0022 0.0014 0.0092 -0.0049 -0.0139 -0.0362 0.0018 -0.0166
NA18877 NA18877 0 0 0 1 0.0362 -0.0053 0.0006 -0.0003 0.0086 -0.0026 -0.0034 -0.0253 0.0113 -0.0217
NA18878 NA18878 0 0 0 1 0.0352 -0.0042 0.0005 0.0005 0.0055 -0.0094 -0.0103 -0.0426 -0.0153 -0.0057
NA18879 NA18879 0 0 0 1 0.0355 -0.0045 0.0012 -0.0009 0.0041 -0.0021 -0.0132 -0.0366 -0.0024 0.0003
NA18881 NA18881 0 0 0 1 0.0349 -0.0045 -0.0006 -0.0016 -0.0077 -0.0053 -0.0004 -0.0357 0.0076 0.0029
NA18907 NA18907 0 0 0 1 0.0361 -0.0044 -0.0024 0.0014 -0.0018 -0.0031 -0.0176 -0.0398 0.0022 0.0079
NA18908 NA18908 0 0 0 1 0.0362 -0.0050 -0.0007 -0.0008 -0.0026 -0.0043 -0.0097 -0.0320 0.0096 -0.0040
NA18909 NA18909 0 0 0 1 0.0363 -0.0053 0.0008 -0.0009 -0.0015 -0.0038 -0.0227 -0.0412 0.0058 -0.0050
NA18910 NA18910 0 0 0 1 0.0351 -0.0052 0.0008 0.0008 0.0040 -0.0078 -0.0114 -0.0291 -0.0049 0.0020
NA18912 NA18912 0 0 0 1 0.0369 -0.0049 -0.0000 0.0014 0.0045 -0.0061 -0.0087 -0.0327 -0.0028 0.0031
NA18915 NA18915 0 0 0 1 0.0363 -0.0051 0.0010 -0.0009 -0.0070 -0.0112 -0.0231 -0.0312 0.0022 -0.0071
NA18916 NA18916 0 0 0 1 0.0354 -0.0031 -0.0002 -0.0005 0.0076 -0.0043 -0.0057 -0.0395 0.0068 0.0173
NA18917 NA18917 0 0 0 1 0.0354 -0.0050 0.0010 -0.0008 0.0003 0.0002 -0.0140 -0.0182 0.0015 -0.0018
NA18923 NA18923 0 0 0 1 0.0363 -0.0049 0.0027 0.0012 -0.0031 -0.0011 -0.0091 -0.0410 0.0066 -0.0072
NA18924 NA18924 0 0 0 1 0.0358 -0.0054 -0.0010 -0.0016 -0.0037 0.0020 -0.0158 -0.0361 0.0036 -0.0046
NA18933 NA18933 0 0 0 1 0.0359 -0.0046 0.0018 0.0001 0.0067 -0.0035 -0.0100 -0.0322 0.0067 -0.0073
NA18934 NA18934 0 0 0 1 0.0372 -0.0050 0.0010 0.0023 0.0037 -0.0024 -0.0094 -0.0425 -0.0072 -0.0079
NA18939 NA18939 0 0 0 1 -0.0168 -0.0322 0.0051 0.0106 0.0680 0.0174 -0.0097 0.0020 0.0034 -0.0056
NA18940 NA18940 0 0 0 1 -0.0163 -0.0323 0.0048 0.0102 0.0656 0.0153 0.0045 -0.0092 0.0128 0.0006
NA18941 NA18941 0 0 0 1 -0.0164 -0.0332 0.0063 0.0096 0.0688 0.0146 0.0003 0.0035 0.0192 -0.0293
NA18942 NA18942 0 0 0 1 -0.0161 -0.0335 0.0083 0.0122 0.0615 0.0162 0.0028 -0.0103 -0.0000 -0.0247
NA18943 NA18943 0 0 0 1 -0.0164 -0.0339 0.0037 0.0106 0.0445 0.0066 -0.0026 -0.0051 0.0162 -0.0195
NA18944 NA18944 0 0 0 1 -0.0171 -0.0336 0.0053 0.0088 0.0757 0.0230 -0.0054 0.0027 0.0133 -0.0183
NA18945 NA18945 0 0 0 1 -0.0162 -0.0326 0.0040 0.0098 0.0699 0.0219 0.0026 -0.0113 0.0078 -0.0187
NA18946 NA18946 0 0 0 1 -0.0162 -0.0326 0.0066 0.0101 0.0690 0.0154 -0.0034 -0.0065 0.0069 -0.0065
NA18947 NA18947 0 0 0 1 -0.0160 -0.0320 0.0055 0.0079 0.0757 0.0201 0.0058 -0.0062 -0.0027 -0.0238
NA18948 NA18948 0 0 0 1 -0.0160 -0.0327 0.0069 0.0078 0.0719 0.0213 -0.0003 -0.0132 0.0177 -0.0116
NA18949 NA18949 0 0 0 1 -0.0165 -0.0320 0.0082 0.0101 0.0711 0.0124 0.0016 -0.0007 -0.0019 -0.0174
NA18950 NA18950 0 0 0 1 -0.0163 -0.0330 0.0050 0.0112 0.0709 0.0233 -0.0009 -0.0042 -0.0009 -0.0113
NA18951 NA18951 0 0 0 1 -0.0159 -0.0326 0.0073 0.0106 0.0622 0.0139 -0.0006 -0.0059 0.0043 -0.0056
NA18952 NA18952 0 0 0 1 -0.0170 -0.0316 0.0066 0.0111 0.0692 0.0173 0.0051 0.0044 -0.0073 -0.0052
NA18953 NA18953 0 0 0 1 -0.0172 -0.0333 0.0094 0.0090 0.0713 0.0153 0.0089 -0.0013 0.0038 0.0052
NA18954 NA18954 0 0 0 1 -0.0174 -0.0324 0.0055 0.0090 0.0509 0.0106 0.0039 -0.0080 0.0120 -0.0149
NA18956 NA18956 0 0 0 1 -0.0160 -0.0332 0.0086 0.0106 0.0688 0.0195 0.0075 0.0010 0.0128 -0.0190
NA18957 NA18957 0 0 0 1 -0.0169 -0.0327 0.0054 0.0095 0.0690 0.0191 -0.0114 -0.0057 0.0099 -0.0194
NA18959 NA18959 0 0 0 1 -0.0172 -0.0324 0.0061 0.0122 0.0648 0.0112 -0.0011 -0.0017 -0.0000 -0.0122
NA18960 NA18960 0 0 0 1 -0.0160 -0.0322 0.0051 0.0099 0.0644 0.0268 0.0014 -0.0066 0.0044 -0.0126
NA18961 NA18961 0 0 0 1 -0.0162 -0.0325 0.0097 0.0108 0.0663 0.0160 0.0054 -0.0150 -0.0033 -0.0260
NA18962 NA18962 0 0 0 1 -0.0163 -0.0326 0.0050 0.0086 0.0725 0.0212 0.0029 -0.0029 0.0070 -0.0196
NA18963 NA18963 0 0 0 1 -0.0161 -0.0333 0.0077 0.0116 0.0695 0.0128 0.0045 -0.0024 0.0099 -0.0050
NA18964 NA18964 0 0 0 1 -0.0165 -0.0320 0.0065 0.0084 0.0712 0.0086 -0.0001 -0.0070 0.0064 -0.0256
NA18965 NA18965 0 0 0 1 -0.0167 -0.0327 0.0081 0.0098 0.0660 0.0203 -0.0074 0.0032 0.0023 -0.0211
NA18966 NA18966 0 0 0 1 -0.0159 -0.0336 0.0081 0.0115 0.0653 0.0132 -0.0010 -0.0008 0.0074 -0.0228
NA18967 NA18967 0 0 0 1 -0.0168 -0.0329 0.0056 0.0104 0.0712 0.0231 -0.0024 0.0054 0.0126 -0.0194
NA18968 NA18968 0 0 0 1 -0.0164 -0.0328 0.0064 0.0101 0.0721 0.0107 -0.0055 0.0065 -0.0089 -0.0143
NA18969 NA18969 0 0 0 1 -0.0169 -0.0338 0.0039 0.0097 0.0665 0.0171 0.0025 0.0010 0.0016 0.0026
NA18970 NA18970 0 0 0 1 -0.0165 -0.0330 0.0059 0.0084 0.0691 0.0191 0.0035 0.0001 0.0078 -0.0011
NA18971 NA18971 0 0 0 1 -0.0164 -0.0329 0.0050 0.0109 0.0665 0.0166 0.0032 0.0129 0.0014 -0.0117
NA18972 NA18972 0 0 0 1 -0.0166 -0.0320 0.0086 0.0065 0.0696 0.0201 0.0047 0.0048 0.0077 -0.0230
NA18973 NA18973 0 0 0 1 -0.0172 -0.0326 0.0063 0.0095 0.0697 0.0126 -0.0006 0.0036 0.0122 -0.0036
NA18974 NA18974 0 0 0 1 -0.0161 -0.0338 0.0039 0.0101 0.0571 0.0157 0.0033 0.0039 -0.0028 0.0095
NA18975 NA18975 0 0 0 1 -0.0169 -0.0323 0.0067 0.0096 0.0733 0.0228 -0.0075 0.0049 0.0181 -0.0234
NA18976 NA18976 0 0 0 1 -0.0164 -0.0344 0.0053 0.0090 0.0491 0.0078 0.0061 -0.0023 -0.0046 -0.0026
NA18977 NA18977 0 0 0 1 -0.0160 -0.0319 0.0064 0.0110 0.0671 0.0115 0.0005 0.0050 0.0032 -0.0140
NA18978 NA18978 0 0 0 1 -0.0165 -0.0333 0.0044 0.0122 0.0767 0.0247 -0.0012 0.0104 0.0102 -0.0231
NA18979 NA18979 0 0 0 1 -0.0158 -0.0323 0.0092 0.0125 0.0672 0.0140 0.0049 0.0112 -0.0048 0.0002
NA18980 NA18980 0 0 0 1 -0.0164 -0.0315 0.0081 0.0108 0.0638 0.0225 0.0054 -0.0053 0.0062 -0.0069
NA18981 NA18981 0 0 0 1 -0.0164 -0.0325 0.0046 0.0121 0.0746 0.0154 -0.0082 -0.0007 0.0122 -0.0068
NA18982 NA18982 0 0 0 1 -0.0164 -0.0326 0.0061 0.0067 0.0650 0.0228 0.0025 -0.0088 0.0093 -0.0176
NA18983 NA18983 0 0 0 1 -0.0167 -0.0327 0.0088 0.0085 0.0695 0.0184 0.0014 -0.0008 0.0185 -0.0169
NA18984 NA18984 0 0 0 1 -0.0158 -0.0337 0.0043 0.0076 0.0709 0.0307 0.0021 0.0017 0.0117 -0.0079
NA18985 NA18985 0 0 0 1 -0.0171 -0.0320 0.0055 0.0109 0.0677 0.0141 0.0079 -0.0035 0.0049 0.0019
